"x","y","Cu","grad","elev","Nmin","P","pH","solar","twi","label","vol","int"
634.615384615385,98.0769230769231,1.35856706566179,0.0117427485149648,148.77,7.52346239101522,-0.179975863257968,0.474788434067287,26.306300182257,-0.857356780454166,-1,29.585798816568,0
642.307692307692,98.0769230769231,1.47856706566179,0.0165024185149648,148.72,7.93346239101522,0.120024136742032,0.474788434067287,25.9063001822569,-0.557356780454166,-1,29.585798816568,0
650,98.0769230769231,1.49856706566179,0.0294993185149648,148.65,8.74346239101522,0.690024136742032,0.454788434067288,27.4063001822569,-0.657356780454165,-1,29.585798816568,0
657.692307692308,98.0769230769231,1.34856706566179,0.0459214185149648,148.57,9.18346239101522,1.17002413674203,0.424788434067287,28.5063001822573,-1.25735678045417,-1,29.585798816568,0
665.384615384615,98.0769230769231,1.23856706566179,0.0540517185149648,148.47,9.41346239101522,1.35002413674203,0.404788434067288,28.806300182257,-1.45735678045417,-1,29.585798816568,0
673.076923076923,98.0769230769231,1.00856706566179,0.0658936185149648,148.18,9.26346239101522,1.53002413674203,0.384788434067287,29.306300182257,-1.55735678045417,-1,14.792899408284,0
680.769230769231,98.0769230769231,0.898567065661791,0.0697884185149648,148.08,8.90346239101522,1.52002413674203,0.384788434067287,29.2063001822571,-1.55735678045417,-1,14.792899408284,0
688.461538461538,98.0769230769231,0.70856706566179,0.0750576185149648,147.68,8.17346239101522,1.35002413674203,0.384788434067287,26.1063001822572,-1.25735678045417,-1,14.792899408284,0
696.153846153846,98.0769230769231,0.63856706566179,0.0773780185149648,147.41,7.38346239101522,1.21002413674203,0.384788434067287,27.6063001822572,-1.05735678045417,-1,9.86193293885602,0
703.846153846154,98.0769230769231,0.55856706566179,0.0814773185149648,147.19,5.81346239101522,0.860024136742032,0.404788434067288,30.2063001822571,-1.15735678045417,-1,7.39644970414201,0
711.538461538462,98.0769230769231,0.53856706566179,0.0837351185149648,147.21,5.03346239101522,0.690024136742032,0.404788434067288,30.306300182257,-1.25735678045417,-1,14.792899408284,0
719.230769230769,98.0769230769231,0.54856706566179,0.0899705185149648,147.37,3.49346239101522,0.410024136742032,0.404788434067288,29.5063001822573,-0.957356780454166,-1,29.585798816568,0
726.923076923077,98.0769230769231,0.57856706566179,0.0937074185149648,147.53,2.73346239101522,0.310024136742032,0.404788434067288,27.806300182257,-0.857356780454166,-1,9.86193293885602,0
734.615384615385,98.0769230769231,0.67856706566179,0.101436718514965,148.29,1.41346239101522,0.190024136742032,0.374788434067288,25.0063001822573,-1.15735678045417,-1,14.792899408284,0
742.307692307692,98.0769230769231,0.72856706566179,0.104600318514965,148.63,0.863462391015222,0.180024136742032,0.354788434067287,26.1063001822572,-1.15735678045417,-1,14.792899408284,0
750,98.0769230769231,0.86856706566179,0.106129418514965,149.36,-0.246537608984777,0.210024136742032,0.294788434067287,23.806300182257,-1.35735678045417,-1,29.585798816568,0
757.692307692308,98.0769230769231,1.02856706566179,0.101008218514965,150.28,-0.826537608984779,0.280024136742032,0.234788434067288,21.9063001822569,-1.05735678045417,-1,29.585798816568,0
765.384615384615,98.0769230769231,1.12856706566179,0.0968221185149648,150.77,-1.11653760898478,0.310024136742032,0.204788434067288,21.6063001822572,-1.05735678045417,-1,29.585798816568,0
773.076923076923,98.0769230769231,1.35856706566179,0.0844849185149648,151.75,-1.16653760898478,0.350024136742032,0.154788434067288,24.6063001822572,-1.65735678045417,-1,29.585798816568,0
780.769230769231,98.0769230769231,1.48856706566179,0.0817572185149648,152.13,-0.916537608984779,0.350024136742032,0.134788434067287,26.4063001822569,-1.95735678045417,-1,29.585798816568,0
788.461538461538,98.0769230769231,1.74856706566179,0.106758818514965,152.71,-0.416537608984779,0.270024136742032,0.134788434067287,30.2063001822571,-2.95735678045417,-1,29.585798816568,0
796.153846153846,98.0769230769231,1.85856706566179,0.133771018514965,152.29,-0.0165376089847769,0.180024136742032,0.144788434067287,-2.59369981774307,-3.55735678045417,-1,29.585798816568,0
803.846153846154,98.0769230769231,2.08856706566179,0.186814218514965,149.38,0.793462391015222,-0.0699758632579677,0.184788434067287,-79.693699817743,-3.65735678045417,-1,29.585798816568,0
811.538461538462,98.0769230769231,2.21856706566179,0.202492818514965,147.58,1.19346239101522,-0.219975863257968,0.204788434067288,-88.693699817743,-3.45735678045417,-1,29.585798816568,0
819.230769230769,98.0769230769231,2.58856706566179,0.205843318514965,144.07,2.41346239101522,-0.499975863257968,0.254788434067287,-68.4936998177427,-2.75735678045417,-1,29.585798816568,0
826.923076923077,98.0769230769231,2.82856706566179,0.200127618514965,142.66,3.02346239101522,-0.629975863257968,0.274788434067288,-44.2936998177429,-2.15735678045417,-1,29.585798816568,0
834.615384615385,98.0769230769231,3.44856706566179,0.184303318514965,141.34,4.48346239101522,-0.859975863257968,0.304788434067287,-0.693699817742981,-1.75735678045417,-1,29.585798816568,0
842.307692307692,98.0769230769231,3.80856706566179,0.171865318514965,140.47,5.34346239101522,-0.949975863257968,0.314788434067288,-22.693699817743,-2.15735678045417,-1,29.585798816568,0
850,98.0769230769231,4.54856706566179,0.144442118514965,137.48,7.05346239101522,-1.11997586325797,0.304788434067287,-86.7936998177429,-2.65735678045417,-1,29.585798816568,0
857.692307692308,98.0769230769231,5.17856706566179,0.116006818514965,134.91,8.76346239101522,-1.25997586325797,0.284788434067288,-9.69369981774298,-1.45735678045417,-1,29.585798816568,0
865.384615384615,98.0769230769231,5.39856706566179,0.0971074185149648,134.35,9.62346239101522,-1.32997586325797,0.264788434067287,5.30630018225702,-1.05735678045417,-1,29.585798816568,0
873.076923076923,98.0769230769231,5.50856706566179,0.0537663185149648,133.35,11.3334623910152,-1.44997586325797,0.214788434067287,3.70630018225711,-0.857356780454166,-1,29.585798816568,0
880.769230769231,98.0769230769231,5.38856706566179,0.0357648185149648,132.82,12.1834623910152,-1.49997586325797,0.174788434067287,3.70630018225711,-0.857356780454166,-1,29.585798816568,0
888.461538461538,98.0769230769231,4.87856706566179,0.0156126685149648,131.94,13.9034623910152,-1.57997586325797,0.0847884340672875,10.2063001822571,-0.457356780454166,-1,29.585798816568,0
896.153846153846,98.0769230769231,4.50856706566179,0.0103617485149648,131.66,14.6534623910152,-1.60997586325797,0.0347884340672877,11.7063001822571,-0.157356780454165,-1,29.585798816568,0
903.846153846154,98.0769230769231,3.63856706566179,0.00715688851496478,131.04,16.1734623910152,-1.65997586325797,-0.0652115659327128,12.7063001822571,0.242643219545835,-1,29.585798816568,0
911.538461538462,98.0769230769231,3.16856706566179,0.00824535851496477,130.72,16.9234623910152,-1.66997586325797,-0.105211565932713,13.7063001822571,0.242643219545835,-1,29.585798816568,0
919.230769230769,98.0769230769231,2.24856706566179,0.00957889851496478,130.04,18.0734623910152,-1.68997586325797,-0.185211565932712,14.806300182257,-0.0573567804541657,-1,29.585798816568,0
926.923076923077,98.0769230769231,1.80856706566179,0.00833434851496478,129.66,18.6434623910152,-1.68997586325797,-0.205211565932713,13.4063001822569,-0.357356780454166,-1,29.585798816568,0
934.615384615385,98.0769230769231,0.948567065661789,0.00470233851496478,128.77,19.6634623910152,-1.71997586325797,-0.235211565932713,11.2063001822571,-0.457356780454166,-1,29.585798816568,0
942.307692307692,98.0769230769231,0.53856706566179,0.00423913851496478,128.39,20.1134623910152,-1.74997586325797,-0.235211565932713,10.9063001822569,-0.157356780454165,-1,29.585798816568,0
950,98.0769230769231,-0.23143293433821,0.00775240851496478,127.85,21.0134623910152,-1.82997586325797,-0.215211565932712,5.40630018225693,0.142643219545834,-1,29.585798816568,0
957.692307692308,98.0769230769231,-0.91143293433821,0.0158840585149648,126.99,21.3734623910152,-1.92997586325797,-0.185211565932712,-8.99369981774271,-0.657356780454165,-1,29.585798816568,0
965.384615384615,98.0769230769231,-1.20143293433821,0.0196355185149648,126.41,21.5534623910152,-1.96997586325797,-0.165211565932712,-11.9936998177427,-0.657356780454165,-1,29.585798816568,0
973.076923076923,98.0769230769231,-1.64143293433821,0.0215562185149648,125.31,21.6534623910152,-2.02997586325797,-0.135211565932712,-14.2936998177429,-0.457356780454166,-1,29.585798816568,0
980.769230769231,98.0769230769231,-1.79143293433821,0.0188583185149648,124.77,21.5834623910152,-2.03997586325797,-0.115211565932713,-15.2936998177429,-0.157356780454165,-1,29.585798816568,0
988.461538461538,98.0769230769231,-1.99143293433821,0.00510495851496477,123.81,21.4334623910152,-2.03997586325797,-0.0852115659327124,-11.5936998177431,0.942643219545834,-1,29.585798816568,0
996.153846153846,98.0769230769231,-1.99143293433821,-0.00407381148503522,123.41,21.4334623910152,-2.01997586325797,-0.0852115659327124,-10.193699817743,1.34264321954583,-1,29.585798816568,0
3.84615384615385,101.923076923077,-1.13143293433821,0.132571218514965,131.53,-16.6665376089848,-0.879975863257968,-0.385211565932712,-22.193699817743,0.742643219545835,-1,29.585798816568,0
11.5384615384615,101.923076923077,-1.14143293433821,0.117723718514965,132.63,-16.6765376089848,-0.879975863257968,-0.395211565932713,-24.3936998177428,-1.65735678045417,-1,14.792899408284,0
19.2307692307692,101.923076923077,-1.25143293433821,0.0736542185149648,134.74,-16.6865376089848,-0.809975863257968,-0.405211565932713,-11.9936998177427,-2.45735678045417,-1,14.792899408284,0
26.9230769230769,101.923076923077,-1.32143293433821,0.0538353185149648,135.56,-16.6965376089848,-0.759975863257968,-0.405211565932713,8.70630018225711,-2.05735678045417,-1,29.585798816568,0
34.6153846153846,101.923076923077,-1.44143293433821,0.00803061851496478,136,-16.6865376089848,-0.639975863257968,-0.405211565932713,18.9063001822569,-1.15735678045417,-1,14.792899408284,0
42.3076923076923,101.923076923077,-1.49143293433821,-0.0121522214850352,136.29,-16.6765376089848,-0.589975863257968,-0.405211565932713,14.9063001822569,-1.05735678045417,-1,29.585798816568,0
50,101.923076923077,-1.55143293433821,-0.0172249214850352,136.98,-16.6565376089848,-0.479975863257968,-0.405211565932713,7.70630018225711,0.142643219545834,-1,14.792899408284,0
57.6923076923077,101.923076923077,-1.56143293433821,0.0286576185149648,135.87,-16.8165376089848,-0.409975863257968,-0.415211565932712,-22.8936998177428,-1.95735678045417,-1,29.585798816568,0
65.3846153846154,101.923076923077,-1.54143293433821,0.0422128185149648,134.96,-16.8965376089848,-0.389975863257968,-0.415211565932712,-31.7936998177429,-1.55735678045417,-1,29.585798816568,0
73.0769230769231,101.923076923077,-1.49143293433821,0.0199327185149648,133.76,-16.8065376089848,-0.389975863257968,-0.425211565932712,3.30630018225702,-0.857356780454166,-1,29.585798816568,0
80.7692307692308,101.923076923077,-1.45143293433821,-0.0105856114850352,132.99,-16.6465376089848,-0.409975863257968,-0.415211565932712,-35.7936998177429,-0.857356780454166,-1,14.792899408284,0
88.4615384615385,101.923076923077,-1.38143293433821,-0.0149653114850352,132.2,-16.3165376089848,-0.479975863257968,-0.405211565932713,-4.59369981774307,0.0426432195458339,-1,29.585798816568,0
96.1538461538462,101.923076923077,-1.34143293433821,0.00955027851496477,132.82,-15.8565376089848,-0.529975863257968,-0.395211565932713,-113.793699817743,-1.35735678045417,-1,29.585798816568,0
103.846153846154,101.923076923077,-1.28143293433821,0.0354863185149648,136.84,-14.9265376089848,-0.629975863257968,-0.375211565932712,-88.5936998177431,-0.957356780454166,-1,29.585798816568,0
111.538461538462,101.923076923077,-1.25143293433821,0.0204536185149648,137.39,-14.4665376089848,-0.689975863257968,-0.355211565932713,-25.2936998177429,1.04264321954583,-1,14.792899408284,0
119.230769230769,101.923076923077,-1.21143293433821,-0.0267017914850352,136.71,-13.1065376089848,-0.809975863257968,-0.315211565932713,5.00630018225729,2.84264321954583,-1,29.585798816568,0
126.923076923077,101.923076923077,-1.19143293433821,-0.0433484214850352,136.81,-12.4165376089848,-0.869975863257968,-0.295211565932712,3.1063001822572,2.54264321954583,-1,14.792899408284,0
134.615384615385,101.923076923077,-1.15143293433821,-0.0344362114850352,137.04,-10.9365376089848,-0.979975863257968,-0.235211565932713,1.40630018225693,2.24264321954584,-1,29.585798816568,0
142.307692307692,101.923076923077,-1.12143293433821,-0.0201280814850352,137.14,-10.1365376089848,-1.03997586325797,-0.195211565932713,-0.493699817742709,1.44264321954583,-1,29.585798816568,0
150,101.923076923077,-1.06143293433821,-0.00193068148503522,138.52,-8.54653760898478,-1.13997586325797,-0.125211565932712,-45.9936998177427,-1.85735678045417,-1,29.585798816568,0
157.692307692308,101.923076923077,-0.98143293433821,0.000961568514964775,140.1,-7.20653760898478,-1.22997586325797,-0.0452115659327124,11.1063001822572,-1.25735678045417,-1,29.585798816568,0
165.384615384615,101.923076923077,-0.93143293433821,-0.00321251148503522,140.29,-6.53653760898478,-1.25997586325797,-0.0152115659327121,15.306300182257,-0.357356780454166,-1,14.792899408284,0
173.076923076923,101.923076923077,-0.80143293433821,-0.0211056214850352,140.36,-5.55653760898478,-1.28997586325797,0.0447884340672875,12.306300182257,0.342643219545835,-1,29.585798816568,0
180.769230769231,101.923076923077,-0.72143293433821,-0.0288923914850352,140.41,-5.23653760898478,-1.27997586325797,0.0747884340672877,9.1063001822572,0.442643219545834,-1,29.585798816568,0
188.461538461538,101.923076923077,-0.58143293433821,-0.0358709914850352,140.72,-4.60653760898478,-1.22997586325797,0.104788434067287,5.6063001822572,-0.157356780454165,-1,29.585798816568,0
196.153846153846,101.923076923077,-0.52143293433821,-0.0375643114850352,140.96,-4.49653760898478,-1.17997586325797,0.124788434067288,7.70630018225711,-0.257356780454165,-1,29.585798816568,0
203.846153846154,101.923076923077,-0.40143293433821,-0.0398788314850352,141.38,-4.25653760898478,-1.04997586325797,0.134788434067287,10.7063001822571,-0.357356780454166,-1,29.585798816568,0
211.538461538462,101.923076923077,-0.351432934338209,-0.0407848614850352,141.58,-4.14653760898478,-0.979975863257968,0.134788434067287,11.0063001822573,-0.457356780454166,-1,29.585798816568,0
219.230769230769,101.923076923077,-0.24143293433821,-0.0430203114850352,141.88,-3.83653760898478,-0.829975863257968,0.124788434067288,11.9063001822569,-0.457356780454166,-1,29.585798816568,0
226.923076923077,101.923076923077,-0.19143293433821,-0.0444211914850352,142,-3.68653760898478,-0.749975863257968,0.114788434067288,12.306300182257,-0.457356780454166,-1,29.585798816568,0
234.615384615385,101.923076923077,-0.0914329343382096,-0.0470050214850352,142.22,-3.30653760898478,-0.579975863257968,0.0747884340672877,11.806300182257,-0.157356780454165,-1,29.585798816568,0
242.307692307692,101.923076923077,-0.0514329343382096,-0.0480043014850352,142.32,-3.07653760898478,-0.499975863257968,0.0447884340672875,11.6063001822572,-0.0573567804541657,-1,29.585798816568,0
250,101.923076923077,-0.0114329343382096,-0.0498553414850352,142.51,-2.62653760898478,-0.329975863257968,-0.00521156593271233,11.7063001822571,0.142643219545834,-1,29.585798816568,0
257.692307692308,101.923076923077,-0.0414329343382098,-0.0511290514850352,142.68,-2.12653760898478,-0.169975863257968,-0.0552115659327121,11.4063001822569,0.142643219545834,-1,29.585798816568,0
265.384615384615,101.923076923077,-0.0714329343382101,-0.0514189714850352,142.77,-1.87653760898478,-0.0899758632579677,-0.0652115659327128,11.1063001822572,0.242643219545835,-1,14.792899408284,0
273.076923076923,101.923076923077,-0.20143293433821,-0.0517458914850352,142.96,-1.27653760898478,0.0400241367420322,-0.0652115659327128,11.306300182257,0.242643219545835,-1,29.585798816568,0
280.769230769231,101.923076923077,-0.28143293433821,-0.0521343914850352,143.08,-0.926537608984777,0.0900241367420325,-0.0452115659327124,11.0063001822573,0.342643219545835,-1,29.585798816568,0
288.461538461538,101.923076923077,-0.45143293433821,-0.0544241614850352,143.31,-0.236537608984779,0.170024136742032,0.00478843406728746,9.40630018225693,0.642643219545834,-1,29.585798816568,0
296.153846153846,101.923076923077,-0.53143293433821,-0.0564794914850352,143.41,0.223462391015222,0.200024136742032,0.0347884340672877,8.50630018225729,0.842643219545835,-1,14.792899408284,0
303.846153846154,101.923076923077,-0.66143293433821,-0.0617462414850352,143.62,1.15346239101522,0.250024136742032,0.0947884340672873,6.40630018225693,1.24264321954584,-1,14.792899408284,0
311.538461538462,101.923076923077,-0.73143293433821,-0.0641911114850352,143.68,1.61346239101522,0.260024136742032,0.114788434067288,6.20630018225711,1.44264321954583,-1,29.585798816568,0
319.230769230769,101.923076923077,-0.86143293433821,-0.0681276714850352,143.81,2.33346239101522,0.290024136742032,0.114788434067288,5.50630018225729,1.44264321954583,-1,29.585798816568,0
326.923076923077,101.923076923077,-0.92143293433821,-0.0698389814850352,143.89,2.68346239101522,0.300024136742032,0.104788434067287,5.20630018225711,1.44264321954583,-1,29.585798816568,0
334.615384615385,101.923076923077,-1.07143293433821,-0.0730175774850352,144.03,3.02346239101522,0.320024136742032,0.0147884340672872,5.90630018225693,1.64264321954583,-1,29.585798816568,0
342.307692307692,101.923076923077,-1.15143293433821,-0.0743940464850352,144.07,2.99346239101522,0.330024136742032,-0.0452115659327124,5.6063001822572,1.84264321954583,-1,29.585798816568,0
350,101.923076923077,-1.32143293433821,-0.0741765314850352,144.09,2.94346239101522,0.360024136742032,-0.205211565932713,5.20630018225711,2.04264321954583,-1,29.585798816568,0
357.692307692308,101.923076923077,-1.47143293433821,-0.0729364274850352,144.05,2.53346239101522,0.380024136742033,-0.355211565932713,5.70630018225711,1.84264321954583,-1,29.585798816568,0
365.384615384615,101.923076923077,-1.53143293433821,-0.0722913794850352,144.02,2.33346239101522,0.380024136742033,-0.415211565932712,5.50630018225729,1.94264321954583,-1,29.585798816568,0
373.076923076923,101.923076923077,-1.60143293433821,-0.0713718414850352,144.14,1.93346239101522,0.380024136742033,-0.495211565932713,5.6063001822572,1.64264321954583,-1,14.792899408284,0
380.769230769231,101.923076923077,-1.61143293433821,-0.0710815114850352,144.18,1.73346239101522,0.360024136742032,-0.505211565932712,3.6063001822572,1.84264321954583,-1,29.585798816568,0
388.461538461538,101.923076923077,-1.60143293433821,-0.0690723214850352,144.21,1.34346239101522,0.310024136742032,-0.465211565932712,3.20630018225711,2.14264321954583,-1,29.585798816568,0
396.153846153846,101.923076923077,-1.58143293433821,-0.0669557814850352,144.2,1.12346239101522,0.280024136742032,-0.425211565932712,5.80630018225702,1.74264321954584,-1,29.585798816568,0
403.846153846154,101.923076923077,-1.52143293433821,-0.0612492714850352,144.12,0.683462391015222,0.200024136742032,-0.305211565932712,7.90630018225693,1.44264321954583,-1,29.585798816568,0
411.538461538462,101.923076923077,-1.47143293433821,-0.0581349614850352,144.1,0.463462391015224,0.160024136742032,-0.245211565932713,9.30630018225702,1.34264321954583,-1,29.585798816568,0
419.230769230769,101.923076923077,-1.37143293433821,-0.0510157914850352,144.18,-0.436537608984779,0.0800241367420322,-0.125211565932712,10.806300182257,1.04264321954583,-1,29.585798816568,0
426.923076923077,101.923076923077,-1.30143293433821,-0.0467417714850352,144.22,-0.876537608984776,0.0400241367420322,-0.0752115659327126,10.5063001822573,1.04264321954583,-1,29.585798816568,0
434.615384615385,101.923076923077,-1.11143293433821,-0.0345365714850352,144.15,-1.99653760898478,-0.0199758632579679,0.0147884340672872,13.9063001822569,0.642643219545834,-1,29.585798816568,0
442.307692307692,101.923076923077,-1.00143293433821,-0.0256686114850352,144.22,-2.66653760898478,-0.0499758632579677,0.0547884340672873,16.1063001822572,0.242643219545835,-1,29.585798816568,0
450,101.923076923077,-0.76143293433821,-0.00673242148503522,144.38,-4.00653760898478,-0.0999758632579679,0.124788434067288,21.5063001822573,-0.557356780454166,-1,29.585798816568,0
457.692307692308,101.923076923077,-0.51143293433821,0.00844934851496477,144.25,-4.85653760898478,-0.129975863257968,0.184788434067287,25.5063001822573,-1.45735678045417,-1,29.585798816568,0
465.384615384615,101.923076923077,-0.40143293433821,0.0157987185149648,144.04,-5.27653760898478,-0.129975863257968,0.204788434067288,25.9063001822569,-1.45735678045417,-1,29.585798816568,0
473.076923076923,101.923076923077,-0.19143293433821,0.0290525185149648,143.92,-5.50653760898478,-0.0999758632579679,0.264788434067287,27.6063001822572,-1.45735678045417,-1,29.585798816568,0
480.769230769231,101.923076923077,-0.101432934338209,0.0340729185149648,144.24,-5.32653760898478,-0.0599758632579679,0.284788434067288,25.0063001822573,-2.05735678045417,-1,29.585798816568,0
488.461538461538,101.923076923077,0.0185670656617898,0.0350185185149648,144.79,-4.94653760898478,0.0200241367420322,0.344788434067287,28.4063001822569,-2.35735678045417,-1,29.585798816568,0
496.153846153846,101.923076923077,0.0585670656617898,0.0316072185149648,144.96,-4.41653760898478,0.0600241367420322,0.364788434067288,28.306300182257,-1.75735678045417,-1,29.585798816568,0
503.846153846154,101.923076923077,0.0285670656617905,0.0230220185149648,145.25,-3.33653760898478,0.100024136742032,0.414788434067288,26.6063001822572,0.0426432195458339,-1,29.585798816568,0
511.538461538462,101.923076923077,-0.0414329343382098,0.0199138185149648,145.21,-2.80653760898478,0.0700241367420325,0.434788434067287,26.0063001822573,0.442643219545834,-1,29.585798816568,0
519.230769230769,101.923076923077,-0.34143293433821,0.0157853685149648,145.45,-1.63653760898478,-0.0899758632579677,0.454788434067288,22.306300182257,0.142643219545834,-1,29.585798816568,0
526.923076923077,101.923076923077,-0.59143293433821,0.0155745285149648,145.72,-1.05653760898478,-0.239975863257968,0.454788434067288,23.6063001822572,-0.457356780454166,-1,29.585798816568,0
534.615384615385,101.923076923077,-1.29143293433821,0.0177325585149648,146.14,0.183462391015222,-0.649975863257968,0.434788434067287,25.6063001822572,-1.35735678045417,-1,29.585798816568,0
542.307692307692,101.923076923077,-1.73143293433821,0.0183421185149648,146.35,0.833462391015221,-0.909975863257968,0.414788434067288,25.2063001822571,-1.35735678045417,-1,29.585798816568,0
550,101.923076923077,-2.71143293433821,0.0176410885149648,146.77,2.14346239101522,-1.42997586325797,0.354788434067287,25.1063001822572,-0.857356780454166,-1,29.585798816568,0
557.692307692308,101.923076923077,-3.65143293433821,0.0169449785149648,147.14,3.57346239101522,-1.86997586325797,0.284788434067288,25.5063001822573,-0.557356780454166,-1,29.585798816568,0
565.384615384615,101.923076923077,-4.00143293433821,0.0167161185149648,147.3,4.28346239101522,-2.03997586325797,0.254788434067287,25.4063001822569,-0.457356780454166,-1,14.792899408284,0
573.076923076923,101.923076923077,-4.23143293433821,0.0160870385149648,147.63,5.34346239101522,-2.21997586325797,0.224788434067287,26.4063001822569,-0.457356780454166,-1,29.585798816568,0
580.769230769231,101.923076923077,-4.09143293433821,0.0152102685149648,147.76,5.68346239101522,-2.23997586325797,0.224788434067287,26.6063001822572,-0.357356780454166,-1,29.585798816568,0
588.461538461538,101.923076923077,-3.35143293433821,0.0119245185149648,147.9,6.36346239101522,-2.12997586325797,0.254788434067287,25.806300182257,0.442643219545834,-1,29.585798816568,0
596.153846153846,101.923076923077,-2.79143293433821,0.00979097851496477,147.93,6.40346239101522,-2.01997586325797,0.284788434067288,25.2063001822571,0.742643219545835,-1,29.585798816568,0
603.846153846154,101.923076923077,-1.49143293433821,0.00618851851496478,148.05,6.47346239101522,-1.68997586325797,0.354788434067287,23.306300182257,0.642643219545834,-1,4.93096646942801,0
611.538461538462,101.923076923077,-0.82143293433821,0.00532207851496477,148.33,6.51346239101522,-1.48997586325797,0.384788434067287,20.6063001822572,0.142643219545834,-1,29.585798816568,0
619.230769230769,101.923076923077,0.32856706566179,0.00560596851496478,148.72,6.81346239101522,-1.00997586325797,0.444788434067288,25.4063001822569,-0.957356780454166,-1,7.39644970414201,0
626.923076923077,101.923076923077,0.78856706566179,0.00650185851496478,148.74,6.96346239101522,-0.749975863257968,0.464788434067287,25.7063001822571,-1.15735678045417,-1,14.792899408284,0
634.615384615385,101.923076923077,1.35856706566179,0.0117427485149648,148.77,7.52346239101522,-0.179975863257968,0.474788434067287,26.306300182257,-0.857356780454166,-1,29.585798816568,0
642.307692307692,101.923076923077,1.47856706566179,0.0165024185149648,148.72,7.93346239101522,0.120024136742032,0.474788434067287,25.9063001822569,-0.557356780454166,-1,29.585798816568,0
650,101.923076923077,1.49856706566179,0.0294993185149648,148.65,8.74346239101522,0.690024136742032,0.454788434067288,27.4063001822569,-0.657356780454165,-1,29.585798816568,0
657.692307692308,101.923076923077,1.34856706566179,0.0459214185149648,148.57,9.18346239101522,1.17002413674203,0.424788434067287,28.5063001822573,-1.25735678045417,-1,29.585798816568,0
665.384615384615,101.923076923077,1.23856706566179,0.0540517185149648,148.47,9.41346239101522,1.35002413674203,0.404788434067288,28.806300182257,-1.45735678045417,-1,29.585798816568,0
673.076923076923,101.923076923077,1.00856706566179,0.0658936185149648,148.18,9.26346239101522,1.53002413674203,0.384788434067287,29.306300182257,-1.55735678045417,-1,9.86193293885602,0
680.769230769231,101.923076923077,0.898567065661791,0.0697884185149648,148.08,8.90346239101522,1.52002413674203,0.384788434067287,29.2063001822571,-1.55735678045417,-1,29.585798816568,0
688.461538461538,101.923076923077,0.70856706566179,0.0750576185149648,147.68,8.17346239101522,1.35002413674203,0.384788434067287,26.1063001822572,-1.25735678045417,-1,9.86193293885602,0
696.153846153846,101.923076923077,0.63856706566179,0.0773780185149648,147.41,7.38346239101522,1.21002413674203,0.384788434067287,27.6063001822572,-1.05735678045417,-1,29.585798816568,0
703.846153846154,101.923076923077,0.55856706566179,0.0814773185149648,147.19,5.81346239101522,0.860024136742032,0.404788434067288,30.2063001822571,-1.15735678045417,-1,4.93096646942801,0
711.538461538462,101.923076923077,0.53856706566179,0.0837351185149648,147.21,5.03346239101522,0.690024136742032,0.404788434067288,30.306300182257,-1.25735678045417,-1,14.792899408284,0
719.230769230769,101.923076923077,0.54856706566179,0.0899705185149648,147.37,3.49346239101522,0.410024136742032,0.404788434067288,29.5063001822573,-0.957356780454166,-1,9.86193293885602,0
726.923076923077,101.923076923077,0.57856706566179,0.0937074185149648,147.53,2.73346239101522,0.310024136742032,0.404788434067288,27.806300182257,-0.857356780454166,-1,29.585798816568,0
734.615384615385,101.923076923077,0.67856706566179,0.101436718514965,148.29,1.41346239101522,0.190024136742032,0.374788434067288,25.0063001822573,-1.15735678045417,-1,29.585798816568,0
742.307692307692,101.923076923077,0.72856706566179,0.104600318514965,148.63,0.863462391015222,0.180024136742032,0.354788434067287,26.1063001822572,-1.15735678045417,-1,9.86193293885602,0
750,101.923076923077,0.86856706566179,0.106129418514965,149.36,-0.246537608984777,0.210024136742032,0.294788434067287,23.806300182257,-1.35735678045417,-1,29.585798816568,0
757.692307692308,101.923076923077,1.02856706566179,0.101008218514965,150.28,-0.826537608984779,0.280024136742032,0.234788434067288,21.9063001822569,-1.05735678045417,-1,29.585798816568,0
765.384615384615,101.923076923077,1.12856706566179,0.0968221185149648,150.77,-1.11653760898478,0.310024136742032,0.204788434067288,21.6063001822572,-1.05735678045417,-1,29.585798816568,0
773.076923076923,101.923076923077,1.35856706566179,0.0844849185149648,151.75,-1.16653760898478,0.350024136742032,0.154788434067288,24.6063001822572,-1.65735678045417,-1,14.792899408284,0
780.769230769231,101.923076923077,1.48856706566179,0.0817572185149648,152.13,-0.916537608984779,0.350024136742032,0.134788434067287,26.4063001822569,-1.95735678045417,-1,29.585798816568,0
788.461538461538,101.923076923077,1.74856706566179,0.106758818514965,152.71,-0.416537608984779,0.270024136742032,0.134788434067287,30.2063001822571,-2.95735678045417,-1,14.792899408284,0
796.153846153846,101.923076923077,1.85856706566179,0.133771018514965,152.29,-0.0165376089847769,0.180024136742032,0.144788434067287,-2.59369981774307,-3.55735678045417,-1,29.585798816568,0
803.846153846154,101.923076923077,2.08856706566179,0.186814218514965,149.38,0.793462391015222,-0.0699758632579677,0.184788434067287,-79.693699817743,-3.65735678045417,-1,14.792899408284,0
811.538461538462,101.923076923077,2.21856706566179,0.202492818514965,147.58,1.19346239101522,-0.219975863257968,0.204788434067288,-88.693699817743,-3.45735678045417,-1,14.792899408284,0
